ID,Book Title,Title,Authors,PDFs
190910,USENIX Security 15,{M2R}: Enabling Stronger Privacy in {MapReduce} Computation,Tien Tuan Anh Dinh and Prateek Saxena and Ee-Chien Chang and Beng Chin Ooi and Chunwang Zhang,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-dinh.pdf
191577,USENIX ATC 15,Mahimahi: Accurate {Record-and-Replay} for {HTTP},Ravi Netravali and Anirudh Sivaraman and Somak Das and Ameesh Goyal and Keith Winstein and James Mickens and Hari Balakrishnan,https://www.usenix.org/system/files/conference/atc15/atc15-paper-netravali.pdf
188988,NSDI 15,Making Sense of Performance in Data Analytics Frameworks,Kay Ousterhout and Ryan Rasti and Sylvia Ratnasamy and Scott Shenker and Byung-Gon Chun,https://www.usenix.org/system/files/conference/nsdi15/nsdi15-paper-ousterhout.pdf
190971,USENIX Security 15,Marionette: A Programmable Network Traffic Obfuscation System,Kevin P. Dyer and Scott E. Coull and Thomas Shrimpton,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-dyer.pdf
190591,HotStorage 15,{MDHIM}: A Parallel {Key/Value} Framework for {HPC},Hugh Greenberg and John Bent and Gary Grider,https://www.usenix.org/system/files/conference/hotstorage15/hotstorage15-greenberg.pdf
191020,USENIX Security 15,A Measurement Study on Co-residence Threat inside the Cloud,Zhang Xu and Haining Wang and Zhenyu Wu,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-xu.pdf
190978,USENIX Security 15,Measuring {Real-World} Accuracies and Biases in Modeling Password Guessability,Blase Ur and Sean M. Segreti and Lujo Bauer and Nicolas Christin and Lorrie Faith Cranor and Saranga Komanduri and Darya Kurilova and Michelle L. Mazurek and William Melicher and Richard Shay,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-ur.pdf
190886,USENIX Security 15,Measuring the Longitudinal Evolution of the Online Anonymous Marketplace Ecosystem,Kyle Soska and Nicolas Christin,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-soska.pdf
190987,USENIX Security 15,Meerkat: Detecting Website Defacements through Image-based Object Recognition,Kevin Borgolte and Christopher Kruegel and Giovanni Vigna,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-borgolte.pdf
192389,SOUPS 2015,On the Memorability of System-generated {PINs}: Can Chunking Help?,Jun Ho Huh and Hyoungshick Kim and Rakesh B. Bobba and Masooda N. Bashir and Konstantin Beznosov,https://www.usenix.org/system/files/conference/soups2015/soups15-paper-huh.pdf
190463,USENIX ATC 15,{Memory-Centric} Data Storage for Mobile Systems,Jinglei Ren and Chieh-Jan Mike Liang and Yongwei Wu and Thomas Moscibroda,https://www.usenix.org/system/files/conference/atc15/atc15-paper-ren.pdf
190440,USENIX ATC 15,Mercury: Hybrid Centralized and Distributed Scheduling in Large Shared Clusters,Konstantinos Karanasos and Sriram Rao and Carlo Curino and Chris Douglas and Kishore Chaliparambil and Giovanni Matteo Fumarola and Solom Heddaya and Raghu Ramakrishnan and Sarvesh Sakalanaga,https://www.usenix.org/system/files/conference/atc15/atc15-paper-karanasos.pdf
190565,HotStorage 15,Metadata Considered {Harmful{\textellipsis}to} Deduplication,Xing Lin and Fred Douglis and Jim Li and Xudong Li and Robert Ricci and Stephen Smaldone and Grant Wallace,https://www.usenix.org/system/files/conference/hotstorage15/hotstorage15-lin.pdf
190530,USENIX ATC 15,{MetaSync}: File Synchronization Across Multiple Untrusted Storage Services,Seungyeop Han and Haichen Shen and Taesoo Kim and Arvind Krishnamurthy and Thomas Anderson and David Wetherall,https://www.usenix.org/system/files/conference/atc15/atc15-paper-han.pdf
190884,USENIX Security 15,"Mo(bile) Money, Mo(bile) Problems: Analysis of Branchless Banking Applications in the Developing World",Bradley Reaves and Nolen Scaife and Adam Bates and Patrick Traynor and Kevin R.B. Butler,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-reaves-mobile_0.pdf
189008,NSDI 15,{ModNet}: A Modular Approach to Network Stack Extension,Sharvanath Pathak and Vivek S. Pai,https://www.usenix.org/system/files/conference/nsdi15/nsdi15-paper-pathak.pdf
189926,HotOS XV,The Most Dangerous Code in the Browser,Stefan Heule and Devon Rifkin and Alejandro Russo and Deian Stefan,https://www.usenix.org/system/files/conference/hotos15/hotos15-paper-heule.pdf
191761,3GSE 15,"Multidisciplinary Experiential Learning for Holistic Cybersecurity Education, Research and Evaluation ",Aunshul Rege,https://www.usenix.org/system/files/conference/3gse15/3gse15-rege.pdf
188985,NSDI 15,{Multi-Person} Localization via {RF} Body Reflections,Fadel Adib and Zachary Kabelac and Dina Katabi,https://www.usenix.org/system/files/conference/nsdi15/nsdi15-paper-adib.pdf
192368,SOUPS 2015,{{\textquotedblleft}My} Data Just Goes {Everywhere:{\textquotedblright}} User Mental Models of the Internet and Implications for Privacy and Security,Ruogu Kang and Laura Dabbish and Nathaniel Fruchter and Sara Kiesler,https://www.usenix.org/system/files/conference/soups2015/soups15-paper-kang.pdf
189916,HotOS XV,My {OS} Ought to Know Me Better: In-app Behavioural Analytics as an {OS} Service,Earlence Fernandes and Oriana Riva and Suman Nath,https://www.usenix.org/system/files/conference/hotos15/hotos15-paper-fernandes.pdf
191008,USENIX Security 15,Needles in a Haystack: Mining Information from Public Dynamic Analysis Sandboxes for Malware Intelligence,Mariano Graziano and Davide Canali and Leyla Bilge and Andrea Lanzi and Davide Balzarotti,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-graziano.pdf
190536,USENIX ATC 15,{NightWatch}: Integrating Lightweight and Transparent Cache Pollution Control into Dynamic Memory Allocation Systems,Rentong Guo and Xiaofei Liao and Hai Jin and Jianhui Yue and Guang Tan,https://www.usenix.org/system/files/conference/atc15/atc15-paper-guo.pdf
192406,SOUPS 2015,{{\textquotedblleft}...No} one Can Hack My {Mind{\textquotedblright}}: Comparing Expert and {Non-Expert} Security Practices,Iulia Ion and Rob Reeder and Sunny Consolvo,https://www.usenix.org/system/files/conference/soups2015/soups15-paper-ion.pdf
188436,FAST 15,Non-blocking Writes to Files,Daniel Campello and Hector Lopez and Ricardo Koller and Raju Rangaswami and Luis Useche,https://www.usenix.org/system/files/conference/fast15/fast15-paper-campello.pdf
190577,HotStorage 15,On the {Non-Suitability} of {Non-Volatility},John Bent and Brad Settlemyer and Nathan DeBardeleben and Sorin Faibish and Dennis Ting and Uday Gupta and Percy Tzelnic,https://www.usenix.org/system/files/conference/hotstorage15/hotstorage15-bent.pdf
189912,HotOS XV,Not Your Parents{\textquoteright} Physical Address Space,Simon Gerber and Gerd Zellweger and Reto Achermann and Kornilios Kourtis and Timothy Roscoe and Dejan Milojicic,https://www.usenix.org/system/files/conference/hotos15/hotos15-paper-gerber.pdf
190896,USENIX Security 15,{Not-Quite-So-Broken} {TLS}: Lessons in {Re-Engineering} a Security Protocol Specification and Implementation,David Kaloper-Mer{\v s}injak and Hannes Mehnert and Anil Madhavapeddy and Peter Sewell,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-kaloper-mersinjak.pdf
190509,USENIX ATC 15,"{NVMKV}: A Scalable, Lightweight, {FTL-aware} {Key-Value} Store",Leonardo Marmol and Swaminathan Sundararaman and Nisha Talagala and Raju Rangaswami,https://www.usenix.org/system/files/conference/atc15/atc15-paper-marmol.pdf
188438,FAST 15,{NV-Tree}: Reducing Consistency Cost for {NVM-based} Single Level Systems,Jun Yang and Qingsong Wei and Cheng Chen and Chundong Wang and Khai Leong Yong and Bingsheng He,https://www.usenix.org/system/files/conference/fast15/fast15-paper-yang.pdf
191767,3GSE 15,An Offline Capture The {Flag-Style} Virtual Machine and an Assessment of Its Value for Cybersecurity Education,Tom Chothia and Chris Novakovic,https://www.usenix.org/system/files/conference/3gse15/3gse15-chothia.pdf
190619,HotCloud 15,"Oh Flow, Are Thou Happy? {TCP} Sendbuffer Advertising for Make Benefit of Clouds and Tenants",Alexandru Agache and Costin Raiciu,https://www.usenix.org/system/files/conference/hotcloud15/hotcloud15-agache.pdf
191944,WOOT 15,One Class to Rule Them All: 0-Day Deserialization Vulnerabilities in Android,Or Peles and Roee Hay,https://www.usenix.org/system/files/conference/woot15/woot15-paper-peles.pdf
190628,HotCloud 15,An Optimization Case in Support of Next Generation {NFV} Deployment,Zahra Abbasi and Ming Xia M and Meral Shirazipour and Attila Takacs,https://www.usenix.org/system/files/conference/hotcloud15/hotcloud15-abbasi.pdf
190634,HotCloud 15,Optimizing Network Performance in Distributed Machine Learning,Luo Mai and Chuntao Hong and Paolo Costa,https://www.usenix.org/system/files/conference/hotcloud15/hotcloud15-mai.pdf
191942,WOOT 15,Own Your Android! Yet Another Universal Root,Wen Xu and Yubin Fu,https://www.usenix.org/system/files/conference/woot15/woot15-paper-xu.pdf
191938,WOOT 15,{P2P} {File-Sharing} in Hell: Exploiting {BitTorrent} Vulnerabilities to Launch Distributed Reflective {DoS} Attacks,"Florian Adamsky and Syed Ali Khayam and Rudolf J{\""a}ger and Muttukrishnan Rajarajan",https://www.usenix.org/system/files/conference/woot15/woot15-paper-adamsky.pdf
190579,HotStorage 15,Parametric Optimization of Storage Systems,Erez Zadok and Aashray Arora and Zhen Cao and Akhilesh Chaganti and Arvind Chaudhary and Sonam Mandal,https://www.usenix.org/system/files/conference/hotstorage15/hotstorage15-zadok.pdf
189004,NSDI 15,{PCC}: Re-architecting Congestion Control for Consistent High Performance,Mo Dong and Qingxi Li and Doron Zarchy and P. Brighten Godfrey and Michael Schapira,https://www.usenix.org/system/files/conference/nsdi15/nsdi15-paper-dong.pdf
190912,USENIX Security 15,Phasing: Private Set Intersection Using Permutation-based Hashing,Benny Pinkas and Thomas Schneider and Gil Segev and Michael Zohner,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-pinkas.pdf
191016,USENIX Security 15,A Placement Vulnerability Study in {Multi-Tenant} Public Clouds,Venkatanathan Varadarajan and Yinqian Zhang and Thomas Ristenpart and Michael Swift,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-varadarajan.pdf
190882,USENIX Security 15,{Post-Mortem} of a Zombie: Conficker Cleanup After Six Years,Hadi Asghari and Michael Ciere and Michel J.G. van Eeten,https://www.usenix.org/system/files/sec15-paper-asghari.pdf
190934,USENIX Security 15,{PowerSpy}: Location Tracking Using Mobile Device Power Analysis,Yan Michalevsky and Aaron Schulman and Gunaa Arumugam Veerapandian and Dan Boneh and Gabi Nakibly,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-michalevsky.pdf
189938,HotOS XV,Practical Always-on Taint Tracking on Mobile Devices,Justin Paupore and Earlence Fernandes and Atul Prakash and Sankardas Roy and Xinming Ou,https://www.usenix.org/system/files/conference/hotos15/hotos15-paper-paupore.pdf
188456,FAST 15,A Practical Implementation of Clustered Fault Tolerant Write Acceleration in a Virtualized Environment,Deepavali Bhagwat and Mahesh Patil and Michal Ostrowski and Murali Vilayannur and Woon Jung and Chethan Kumar,https://www.usenix.org/system/files/conference/fast15/fast15-paper-bhagwat.pdf
190611,HotCloud 15,Pricing Games for Hybrid Object Stores in the Cloud: Provider vs. Tenant,Yue Cheng and M. Safdar Iqbal and Aayush Gupta and Ali R. Butt,https://www.usenix.org/system/files/conference/hotcloud15/hotcloud15-cheng.pdf
191661,CSET 15,{PRISM}: Private Retrieval of the {Internet{\textquoteright}s} Sensitive Metadata,Ang Chen and Andreas Haeberlen,https://www.usenix.org/system/files/conference/cset15/cset15-chen.pdf
190625,HotCloud 15,{Privacy-Preserving} Offloading of Mobile App to the Public Cloud,Yue Duan and Mu Zhang and Heng Yin and Yuzhe Tang,https://www.usenix.org/system/files/conference/hotcloud15/hotcloud15-duan.pdf
190892,USENIX Security 15,Protocol State Fuzzing of {TLS} Implementations,Joeri de Ruiter and Erik Poll,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-de-ruiter.pdf
190630,HotCloud 15,Provenance Issues in {Platform-as-a-Service} Model of Cloud Computing,Devdatta Kulkarni,https://www.usenix.org/system/files/conference/hotcloud15/hotcloud15-kulkarni.pdf
192096,TaPP 15,Provenance of Publications: A {PROV} Style for {LaTeX},Luc Moreau and Paul Groth,https://www.usenix.org/system/files/tapp15-moreau.pdf
192100,TaPP 15,Provenance Tipping Point,David Gammack and Adriane Chapman,https://www.usenix.org/system/files/tapp15-gammack.pdf
191936,WOOT 15,Prying Open Pandora{\textquoteright}s Box: {KCI} Attacks against {TLS},Clemens Hlauschek and Markus Gruber and Florian Fankhauser and Christian Schanes,https://www.usenix.org/system/files/conference/woot15/woot15-paper-hlauschek.pdf
191564,USENIX ATC 15,Pyro: A {Spatial-Temporal} {Big-Data} Storage System,Shen Li and Shaohan Hu and Raghu Ganti and Mudhakar Srivatsa and Tarek Abdelzaher,https://www.usenix.org/system/files/conference/atc15/atc15-paper-li-shen.pdf
190916,USENIX Security 15,The Pythia {PRF} Service,Adam Everspaugh and Rahul Chaterjee and Samuel Scott and Ari Juels and Thomas Ristenpart,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-everspaugh.pdf
188942,NSDI 15,Queues {Don{\textquoteright}t} Matter When You Can {JUMP} Them!,Matthew P. Grosvenor and Malte Schwarzkopf and Ionel Gog and Robert N. M. Watson and Andrew W. Moore and Steven Hand and Jon Crowcroft,https://www.usenix.org/system/files/conference/nsdi15/nsdi15-paper-grosvenor.pdf
190908,USENIX Security 15,Raccoon: Closing Digital {Side-Channels} through Obfuscated Execution,Ashay Rane and Calvin Lin and Mohit Tiwari,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-rane.pdf
188450,FAST 15,"{RAIDShield}: Characterizing, Monitoring, and Proactively Protecting Against Disk Failures",Ao Ma and Fred Douglis and Guanlin Lu and Darren Sawyer and Surendar Chandra and Windsor Hsu,https://www.usenix.org/system/files/conference/fast15/fast15-paper-ma.pdf
189006,NSDI 15,Raising the Bar for Using {GPUs} in Software Packet Processing,Anuj Kalia and Dong Zhou and Michael Kaminsky and David G. Andersen,https://www.usenix.org/system/files/conference/nsdi15/nsdi15-paper-kalia.pdf
190964,USENIX Security 15,{RAPTOR}: Routing Attacks on Privacy in Tor,Yixin Sun and Anne Edmundson and Laurent Vanbever and Oscar Li and Jennifer Rexford and Mung Chiang and Prateek Mittal,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-sun.pdf
190920,USENIX Security 15,Reassembleable Disassembling,Shuai Wang and Pei Wang and Dinghao Wu,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-wang-shuai.pdf
192109,TaPP 15,Recent Advances in Computer Architecture: The Opportunities and Challenges for Provenance,Nikilesh Balakrishnan and Thomas Bytheway and Lucian Carata and Oliver R. A. Chick and James Snee and Sherif Akoush and Ripduman Sohan and Margo Seltzer and Andy Hopper,https://www.usenix.org/system/files/tapp15-balakrishnan.pdf
190918,USENIX Security 15,Recognizing Functions in Binaries with Neural Networks,Eui Chul Richard Shin and Dawn Song and Reza Moazzezi,https://www.usenix.org/system/files/conference/usenixsecurity15/sec15-paper-shin.pdf
189930,HotOS XV,"Recommendations for Randomness in the Operating System, or  How to Keep Evil Children out of Your Pool and Other Random Facts",Henry Corrigan-Gibbs and Suman Jana,https://www.usenix.org/system/files/conference/hotos15/hotos15-paper-corrigan-gibbs.pdf
188430,FAST 15,Reducing File System Tail Latencies with Chopper,Jun He and Duy Nguyen and Andrea Arpaci-Dusseau and Remzi Arpaci-Dusseau,https://www.usenix.org/system/files/conference/fast15/fast15-paper-he.pdf
188980,NSDI 15,Relative Localization of {RFID} Tags using {Spatial-Temporal} Phase Profiling,Longfei Shangguan and Zheng Yang and Alex X. Liu and Zimu Zhou and Yunhao Liu,https://www.usenix.org/system/files/conference/nsdi15/nsdi15-paper-shangguan.pdf
188466,FAST 15,"Reliable, Consistent, and Efficient Data Sync for Mobile Apps",Younghwan Go and Nitin Agrawal and Akshat Aranya and Cristian Ungureanu,https://www.usenix.org/system/files/conference/fast15/fast15-paper-go.pdf
191972,WOOT 15,Replication Prohibited: Attacking Restricted Keyways with {3D-Printing},Ben Burgess and Eric Wustrow and J. Alex Halderman,https://www.usenix.org/system/files/conference/woot15/woot15-paper-burgess.pdf
190532,USENIX ATC 15,{Request-Oriented} Durable Write Caching for Application Performance,Sangwook Kim and Hwanju Kim and Sang-Hoon Kim and Joonwon Lee and Jinkyu Jeong,https://www.usenix.org/system/files/conference/atc15/atc15-paper-kim.pdf
